Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,7439557975569665288,2024-11-21T10:44:36,173,PH,85200,212,507,44800000,"The idea of going back to college in my 40s felt daunting, terrifying even. But knowing my family believes in me gives me the strength to face every challenge head-on. This journey has taught me that courage isn’t about being completely fearless—it’s about moving forward despite the fear, trusting that your purpose is greater than any obstacle in your path, and above all, remembering you are never truly alone. #GoForwardTogether@Globe Telecom ",True,Unnamed: 32,bogarttheexplorer,Bogart The Explorer,643800,105,9600000,434,255,False,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,video_id,video_timestamp,video_duration,video_locationcreated,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,poi_name,poi_address,poi_city
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486584417796771094,2025-03-28T04:11:11,15,FR,379,3,6,4686,,False,,liloutouleron,Lilou,178600,196,27100000,3959,168100,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7458236088956620054,2025-01-10T18:45:22,62,FR,1468,6,6,18400,proud 🥇❤️,False,"Ton frère de 19 ans , joue depuis 
16 ans au rugby, 14 ans en R1 , et 
met un triplé + une passe décisive pour sa 
deuxième année avec l’équipe 
première de fédérale 2🤩",liloutouleron,Lilou,178600,196,27100000,3959,168100,False,Bourges,"Bourges, Cher, Centre Val de Loire, France",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7449400169671625986,2024-12-17T23:17:21,206,FR,1957,32,23,33900,un triplé pour le Noé Touleron🏉✨😍🙏🏼 #noetouleron #rugby #rugbyman #federale2 #19ans @noetouleron ,False,Vlog rugby du dimanche🏉,liloutouleron,Lilou,178600,196,27100000,3959,168100,False,Bourges,"Bourges, Cher, Centre Val de Loire, France",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435977613820185888,2024-11-11T19:11:11,61,FR,1629,7,16,33800,partie 2 ?🥴🏉 #rugby #fédérale2 #noetouleron #numero7 #numero6 ,False,,liloutouleron,Lilou,178600,196,27100000,3959,168100,False,Orleans Val De Loire Tourisme,"2 Place de l'Étape, 45000, Orléans, France",Orléans
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7034523012170894597,2021-11-25T23:02:02,14,DE,185900,9178,2926,3800000,So klein 🤣 das Soyes XS11 im #unboxing ! #smartphone #chinagadgets #technerds #android  #handy,False,,techstage,TechStage,118700,116,1900000,1319,298,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7323286349983845665,2024-01-13T02:51:20,36,AT,37600,2058,697,960800,Dieser autonom fahrende Bagger ist übertrieben krass! #bagger #hyundai #autonomesfahren #aicontrolled #baustelle #bauarbeiten #futuretech #ces2024 #technerds ,False,"Ist das der Bagger 
der Zukunft?",techstage,TechStage,118700,116,1900000,1319,298,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7223732797545172229,2023-04-19T20:12:41,82,DE,101500,22200,2318,3200000,Wir haben eine Klon des Dyson Supersonic bei Aliexpress bestellt! #dyson #dysonsupersonic #föhn #fake #klon #aliexpress #technerds ,False,"Dyson Supersonic:
Klon für 35 Euro",techstage,TechStage,118700,116,1900000,1319,298,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486482587834191126,2025-03-27T21:36:04,34,DE,20,1,0,27500,"Bis zu 20 % Rabatt auf die neuen Beatbot AquaSense 2 Poolroboter! Ob AquaSense 2, Pro oder Ultra – Beatbot übernimmt die komplette Poolreinigung vollautomatisch. Jetzt Modell sichern und die Aktion nicht verpassen – nur bis zum 30. März! #beatbot #aquasense #poolroboter #smartcleaning#techdeals",True,,techstage,TechStage,118700,116,1900000,1319,298,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7485442556206075158,2025-03-25T02:20:12,22,IT,189,2,13,2809,Sei mai stato in Giappone? Ti ricordi questi jingle? 😊 io amo alla follia il terzo 😍 Se non sei mai stato scrivimi che ti porto io 🇯🇵😎 #japan #pianocover #pianoforte #japantrip ,False,,edoardobrugnoli88,Edoardo Brugnoli,163500,112,3500000,760,982,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7483220038254628118,2025-03-19T02:35:42,16,IT,927,2,36,15000,Raga vi AMO 😍 avete tirato fuori un capolavoro assurdo ❤️ avete già capito di che anime si tratta vero? 😁 #animepiano #animeita #pianoforte #pianocover ,False,,edoardobrugnoli88,Edoardo Brugnoli,163500,112,3500000,760,982,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7169628777541143813,2022-11-25T01:01:27,16,IT,50200,585,1243,451800,Death Note ad un MATRIMONIO? 😱 voi cosa vorreste? 😁 #animepiano #pianoanime #animeita #deathnote ,False,,edoardobrugnoli88,Edoardo Brugnoli,163500,112,3500000,760,982,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7114329218271513862,2022-06-29T00:30:55,20,IT,35700,344,1010,719500,POV: è il 2003 😎 vediamo se conosci questa sigla 😏 quanti anni avevi? #siglecartonianimati #animeita #otakuita #animeopening #animepiano,False,,edoardobrugnoli88,Edoardo Brugnoli,163500,112,3500000,760,982,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7037529022682746117,2021-12-04T01:26:53,32,IT,40600,870,1869,426300,Nuova Sfida: Prova a non CANTARE 🔥 c’è l’hai fatta?? 😎 #pianoanime #animepiano #anime #animeopening,False,"SFIDA: PROVA A 
NON CANTARE 🔥;Prova a non cantare🔥;Facile
Medio
Difficile
Impossibile ;Facile;Medio ;Difficile;Impossibile ;Ogni scusa
È buona per
Suonarla 😂",edoardobrugnoli88,Edoardo Brugnoli,163500,112,3500000,760,982,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7341430919531744544,2024-03-02T00:21:36,6,FR,11300,9,39,70200,,False,,evaspamer,evaspamer😎,495100,3,28700000,880,1143,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7341430048219516193,2024-03-02T00:18:08,8,FR,4731,9,20,28500,,False,,evaspamer,evaspamer😎,495100,3,28700000,880,1143,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7341430651091963169,2024-03-02T00:20:30,8,FR,10700,15,23,119200,#humour ,False,« T’es ongles sont trop courts »,evaspamer,evaspamer😎,495100,3,28700000,880,1143,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7341428533291486496,2024-03-02T00:12:18,9,FR,5621,3,10,38000,,False,,evaspamer,evaspamer😎,495100,3,28700000,880,1143,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7341429726981999905,2024-03-02T00:16:59,15,FR,12000,11,23,72100,,False,,evaspamer,evaspamer😎,495100,3,28700000,880,1143,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7474341589628882198,2025-02-23T04:22:47,15,AD,3946,45,16,53500,Se debió de equivocar…  #quevedo ,False,Lo que me mandó Quevedo para que me pusiera en su concierto…;Lo que me quería poner realmente..,paaupereez,Paaupereez,219400,725,9900000,364,58700,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7485475077249682710,2025-03-25T04:26:26,14,AD,10000,473,12,136800,Naaah gracias Quevedo por tremendo hack…  #quevedo #humor ,False,Cuando tu novia te quiere dejar por qué la has engañado pero Quevedo te ha dado tremendo hack para que te perdone..,paaupereez,Paaupereez,219400,725,9900000,364,58700,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7474712704893078806,2025-02-24T04:22:55,19,AD,9606,123,64,153900,Respuesta a @Quevedo CADENA DE SÁCALA PFICIAL EN LOS COMENTARIOS… #quevedo ,False,,paaupereez,Paaupereez,219400,725,9900000,364,58700,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7264937192814808353,2023-08-08T21:06:47,6,ES,19500,109,50,195000,@Quevedo te amoooo❤️ Hazte del Barça porfaaa!!!,False,Quevedo me ve en mitad de su concierto en Arenal Sound!!,paaupereez,Paaupereez,219400,725,9900000,364,58700,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7225342991102201115,2023-04-24T04:21:06,163,ES,230300,9331,667,1700000,REACCIÓN DE ANDREA DE FRENTE EN MI INSTA!! VERSION EXTENDIDA DE EL MEJOR MOMENTO DE MI VIDA.. ESPERO QUE LO DISFRUTEN TANTO COMO LO DISFRUTE YO.. LOS AMO @andreiflu 🌸 ❤️❤️❤️,False,ASÍ LE PEDI MATRIMONIO A MI CHICA EN EL CONCIERTO DE BAD BUNNY🐰💍;TENIA PLANEADO HACERLO EN OJITOS LINDOS PERO EL FIN DE SEMANA ANTERIOR NO LA CANTO Y ESTABA REPITIENDO EL MISMO SHOW…;SE ACERCABA EL FINAL Y NO PARECIA QUE LA FUERA A CANTAR…;DUDE SI HACERLO EN “YONAGUNI” PERO LA VERDAD ES QUE NO TENIA UN PLAN “B”;Y DE REPENTE….;DIOS QUISO AYUDARME🙌🏻🙌🏻🙌🏻🙌🏻🙌🏻🙌🏻;SONARON LAS TROMPETAS DEL MISMISIMO CIELO 🎺🎺🎺🎺🎺🎺🎺;ME VUELVO LOCO Y EMPIEZO A PEDIR ESPACIO A LA GENTE…;PUSE A ANDREA EN EL CENTRO DE UN CIRCULO FORMADO POR PERSONAS QUE ME QUISIERON AYUDAR…;EMPEZE A VIVIR EL MOMENTO COMO SI NO HUBIERA UN MAÑANA CON ELLA SABIENDO QUE LO IBA A RECORDAR POR EL RESTO DE MI VIDA.;Y SOLO MIRAAAAMEE..🎶🎶;QUE CON ESO YO ESTOY BIEN…🎶🎶🎶;HACE TIEMPO…🎶🎶;PERO TU ME TIENES ENREDAAAO🎶🎶🎶;BYE BYE A LO OSCURO NI ME DESPEDÍ..🎶🎶🎶;CHOCAMOS EN EL TRAYECTO🎶🎶🚂🚂🚂;LOS ERRORES SON PLACEREEEEES..;IGUAL QUE TO’S TUS BESIIITOOOOOOS🎶🎶🎶;DE REPENTE BAD BUNNY PASA MUY CERCA NUESTRO Y LA GENTE SE VUELVE LOCA..;ES AHÍ CUANDO DECIDO HACERLO..;COLOCO BIEN EL ANILLO PARA QUE SE VEA ÉPICO..;Y LE PIDO MATRIMONIO AL AMOR DE MI VIDA..💍;ME DICE QUE “SÍ”..; Y ME HACE EL HOMBRE MAS FELIZ DE LA TIERRA🌏;AHHHHHHHHHHH😭😭😭😭😭😭😭😭😭😭;NADIE ME PONE COMO TU ME PONES🎶🎶..;ME ARRODILLO OTRA VEZ PARA PONERLE EL ANILLO..;Y ME REGALA EL MEJOR MOMENTO DE MI VIDA..;AHORA SI…;PROMETIDOS X100PRE❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,paaupereez,Paaupereez,219400,725,9900000,364,58700,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7485071710295805206,2025-03-24T02:21:09,15,FR,10200,88,21,107100,On suit la trend 😂😂😂😂 #justinbieber #summer ,False,,ameliecatalanoo,Catalano🍒🌶️❤️🍉,457700,184,63400000,4208,16800,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7399995537564519712,2024-08-06T20:02:12,15,FR,4617,34,20,89700,,False,🌹,ameliecatalanoo,Catalano🍒🌶️❤️🍉,457700,184,63400000,4208,16800,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7399303535722024224,2024-08-04T23:16:55,12,FR,18300,211,42,187100,Il manque quelque chose non…? 💍,False,Je t’aime.❤️,ameliecatalanoo,Catalano🍒🌶️❤️🍉,457700,184,63400000,4208,16800,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7485714990457015574,2025-03-25T19:57:26,61,FR,10400,94,15,124100,J’avais pas écouté la chanson jusqu’à la fin 😂😂,False,💙🦋🦋,ameliecatalanoo,Catalano🍒🌶️❤️🍉,457700,184,63400000,4208,16800,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7485451219436064022,2025-03-25T02:53:48,24,ES,475,39,4,39300,ahora quiero conocer a la oveja Camela ,False,,soniasuamor,Sonia Suamor,287100,650,22900000,611,25800,False,Valencia,"Valencian Community, Spain",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7485500126182542614,2025-03-25T06:03:37,13,ES,151,1,2,2883,,False,,soniasuamor,Sonia Suamor,287100,650,22900000,611,25800,False,Byron Bay,Australia,Byron
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486550831089732886,2025-03-28T02:00:54,46,ES,125,5,1,4262,El sábado pasado estuve en una de las sesiones de running que organiza @Bumble preguntando sobre esto  p u b l i ,False,,soniasuamor,Sonia Suamor,287100,650,22900000,611,25800,False,Barcelona,"Barcelona, Carrer de Barcelona, les Franqueses del Vallès, Vallés Oriental, Barcelona, ES-B, Cataluña, ES-CT, 08520, España",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7213101273292229894,2023-03-22T04:36:56,17,ES,345000,57800,9287,5900000,hay gente muy cucú de la cabeza #confesionesdefiesta #entrevista #cita #cacaolat ,False,,soniasuamor,Sonia Suamor,287100,650,22900000,611,25800,False,Barcelona,"Catalonia, Spain",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7194516834266221829,2023-01-31T02:39:50,37,ES,2700000,523400,25500,23600000,no sé si es mejor la historia o la risa contagiosa #confesionesdefiesta #entrevista #dientes #implantes ,False,,soniasuamor,Sonia Suamor,287100,650,22900000,611,25800,False,Barcelona,"Barcelona, Carrer de Barcelona, les Franqueses del Vallès, Vallés Oriental, Barcelona, ES-B, Cataluña, ES-CT, 08520, España",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7464252451806268694,2025-01-26T23:51:46,6,CH,901,73,46,87000,#kindersindwastolles #schwanger #kleinerbrudee #großerbruder #stussyii #the_color_crazy_crew #dickerbauch #schwangerschaft #pragent #faulersack #spühlmaschine #haushalthelfen ,False,,stussyii_official,🎀Stussyii_official🎀,75700,144,1200000,1274,30100,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7454199035096763670,2024-12-30T21:39:24,8,CH,5013,2750,98,204200,#eltern #elternmomente #elternsein #mamaleben #machtspass #kindersindwastolles #ichfragemich #baby #kleinkind #streiten #diskutieren #neinsagen #erziehung #indiehosenmachen #windeln #nichtrichtigsprechen #sprechenlernen #kindersindsolustig #swissmom #stussyii #the_color_crazy_crew ,False,"Eltern zu sein macht 
Spaß!
Manchmal frage ich 
mich, warum ich mit 
einer 80 cm großen 
Person streite, die sich 
in die Hose macht 
und nicht einmal 
richtig sprechen kann...",stussyii_official,🎀Stussyii_official🎀,75700,144,1200000,1274,30100,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7464307801729420566,2025-01-27T03:26:35,5,CH,1542,920,57,186800,#mamaleben #mamasein #fussjuckt #stillen #einanderesproblem #trinken #stussyii #the_color_crazy_crew #baby #swissmom #babyalltag #falschinterpretiert #babyfeet #babyboy #baby #socute #sweety ,False,,stussyii_official,🎀Stussyii_official🎀,75700,144,1200000,1274,30100,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486458355339234582,2025-03-27T20:02:01,22,CH,8,0,2,77,#erinnerung #wiemachtdashuhn #wiemachtdasschaf #wiemachtdiemama #sprechenlernen #stussyii #mama #swissmom #mamaleben #elternmomente #meckermeckermecker ,False,,stussyii_official,🎀Stussyii_official🎀,75700,144,1200000,1274,30100,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486497052457798934,2025-03-27T22:32:13,8,CH,11,1,0,324,#wennmanmamawird #deinefigur #verstand #sozialesleben #zeitzuzweit #schlaf #schwangerschaft #kinderhaben #kindersindwastolles #trotzphase #erziehung #mamaleben #stussyii ,False,,stussyii_official,🎀Stussyii_official🎀,75700,144,1200000,1274,30100,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7485382734278397206,2025-03-24T22:28:05,60,DE,2389,262,80,50400,#originalton ,False,,erkan_acar,Erkan Acar,346100,4,6200000,537,13100,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7485705828889005334,2025-03-25T19:21:53,8,DE,2939,45,62,72600,,False,,erkan_acar,Erkan Acar,346100,4,6200000,537,13100,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7485022706870635798,2025-03-23T23:10:59,31,DE,1534,64,23,63800,,False,,erkan_acar,Erkan Acar,346100,4,6200000,537,13100,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486522909868035350,2025-03-28T00:12:32,54,DE,6383,668,155,114500,,False,,erkan_acar,Erkan Acar,346100,4,6200000,537,13100,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7484980845653200151,2025-03-23T20:28:32,57,DE,1591,109,30,51500,,False,grub-E-acar,erkan_acar,Erkan Acar,346100,4,6200000,537,13100,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7181096002756054277,2022-12-25T22:40:08,10,ES,732300,16600,967,5500000,,False,"🥷🏽 : Voy a salir con estos a
dar una vuelta, después te
hablo, te quiero;👩🏼‍🦰 : Está aquí ;👩🏽 : 📹;👩🏻 : 📸;👥 : está con ****  y con *****",nnnerex,Nerea,47800,656,6800000,2013,248000,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7179638116750298374,2022-12-22T00:22:49,9,ES,437400,3034,1163,4000000,,False,"Usar vestidos pegados al
cuerpo es genial;Tengo hip dips):",nnnerex,Nerea,47800,656,6800000,2013,248000,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7173328912548744453,2022-12-05T00:19:53,5,ES,349000,53200,4400,3700000,,False,"Chicos si el médico os dice
q en el parto podéis salvar
a vuestra mujer o a vuestro
hijo, a quien elijiriaís?",nnnerex,Nerea,47800,656,6800000,2013,248000,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486124547062680854,2025-03-26T22:26:42,53,IT,27900,2318,48,164700,Breve tutorial su come bloccare le autostrade italiane Il quarto estratto di Red Sox è ora online #LucaRavenna #RedSox #standupcomedy #comico #ridere #ragazzi #ragazze #milano #roma #fyp #comicità #politica ,False,,lucaravennagol,Luca Ravenna,278600,25,7900000,131,155,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7483536017564224790,2025-03-19T23:01:52,35,IT,4242,87,12,33800,LA NAZIONALE ITALIANA E LA PUBBLICITÀ PROGRESSO ⚽️💙 Nuovo estratto di Red Sox su YouTube 🤍❤️ #LucaRavenna #RedSox #standupcomedy #comico #battute #ridere #ragazze #ragazzi #calcio #cronachedispogliatoio #trevisani #adani #caressa #calcio #fyp,False,,lucaravennagol,Luca Ravenna,278600,25,7900000,131,155,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7484638885717232918,2025-03-22T22:21:33,86,IT,27000,911,35,182800,“Taxi gratis per chi beve in discoteca” una proposta politica che avrebbe potuto avere un futuro interessante  #LucaRavenna #RedSox #standupcomedy #comico #ridere #ragazzi #ragazze #rimini #riccione #milano #roma #fyp #perte #divertente #battute #standup #comicità #politica #salvini ,False,,lucaravennagol,Luca Ravenna,278600,25,7900000,131,155,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7215259769077009670,2023-03-28T00:12:59,78,IT,688200,14500,696,4500000,Quel giorno sono diventato un UOMO ✏️📚#lucaravenna #live #standupcomedy #perte #comico #fyp #foryou #comicità #risate #improv #standup #spettacolo #live #fypシ  #cachemirepodcast ,False,,lucaravennagol,Luca Ravenna,278600,25,7900000,131,155,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7236773557588512027,2023-05-24T23:37:34,77,IT,331400,43300,651,3000000,Un dramma per noi uomini ❤️💚💙 (siamo tornati) Video intero su Youtube 🚀 #lucaravenna #standup #comicità #divertente #ridere #perte #standupcomedy #maschi #femmine #ragazzi #ragazze #adolescenza #live #spettacolo #fyp #roma #milano #spazio #nasa #youtube #fypシ ,False,,lucaravennagol,Luca Ravenna,278600,25,7900000,131,155,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7485428533473512706,2025-03-25T01:25:49,10,FR,1013,36,10,30400,Moi en stress à chaque fois que j’ai un de ces symptômes (alors que je n’ai aucune raison d’être enceinte) ,False,J’ai des nausées ;J’ai mal à la poitrine ;Je fais des rêves bizarres ;J’ai chaud,sarahbertolax,Sarah Bertola 🌹,464200,78,29000000,1035,15000,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7482468379027197206,2025-03-17T01:58:53,7,FR,1843,86,6,47800,Pas le time,False,Quand tu veux faire la trend mais que t’es un daron sollicité ,sarahbertolax,Sarah Bertola 🌹,464200,78,29000000,1035,15000,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7483215751826951446,2025-03-19T02:19:04,10,FR,47700,2627,185,847200,On les aime pareil quand même 🫶😂,False,Quand tu t’étais promis de ne pas faire de différences mais …,sarahbertolax,Sarah Bertola 🌹,464200,78,29000000,1035,15000,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7485702086659738882,2025-03-25T19:07:23,15,IT,644,7,18,28900,Troppo bello 😂😂 #selvaggiaroma #problemsolved #lavita ,False,,selvaggia_roma,🦋 SELVAGGIA ROMA 🦋,196100,54,1800000,611,3129,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7483545351324994818,2025-03-19T23:38:05,15,IT,284,3,5,10900,Sapete chi taggare ovviamente. 😂😂😂💪 #bbf #selvaggiaroma #2litridacquaalgiorno #gintonic ,False,,selvaggia_roma,🦋 SELVAGGIA ROMA 🦋,196100,54,1800000,611,3129,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6955412122369101061,2021-04-26T18:31:31,8,IT,20300,91,78,2900000,@alessiopaterniti noi continuiamo. Se volete altre anticipazioni commentate a più nn posso sul post di Instagram. Noi ci divertiamoooo❤️,False,,selvaggia_roma,🦋 SELVAGGIA ROMA 🦋,196100,54,1800000,611,3129,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6985934258900716806,2021-07-18T00:32:54,90,IT,1945,24,32,2200000,Testo e interpretazione : selvaggia Roma . Roma mia,False,,selvaggia_roma,🦋 SELVAGGIA ROMA 🦋,196100,54,1800000,611,3129,False,,,
